"PWS ID","PWS Name","EPA Region","Primacy Agency","PWS Type","Population Served Count","Cities Served","Counties Served","# of Facilities","# of Violations","# of Site Visits"
"TX1750003","CITY OF DAWSON","Region 6","Texas","Community water system","807","-","-","12","2","7"
"TX0140162","BLUEBONNET WSC","Region 6","Texas","Community water system","0","-","-","27","7","10"
"TX1000018","WILDWOOD RESORT CITY","Region 6","Texas","Community water system","1,703","-","-","24","4","8"
"TX0840006","CITY OF LA MARQUE","Region 6","Texas","Community water system","15,154","-","-","36","9","5"
"TX0100013","MEDINA WSC","Region 6","Texas","Community water system","744","-","-","17","28","7"
"TX1210016","SOUTH KIRBYVILLE RURAL WSC","Region 6","Texas","Community water system","1,068","-","-","19","1","7"
"TX1960006","CITY OF AUSTWELL","Region 6","Texas","Community water system","150","-","-","9","3","9"
"TX1010218","SWEA GARDENS ESTATES","Region 6","Texas","Community water system","126","-","-","7","0","6"
"TX1020085","HALLELUJAH HILL MHP","Region 6","Texas","Community water system","51","-","-","6","78","5"
"TX1020020","CYPRESS VALLEY WSC PLANT 1","Region 6","Texas","Community water system","654","-","-","18","8","8"
"TX1020088","CYPRESS VALLEY WSC PLANT 2","Region 6","Texas","Community water system","732","-","-","6","15","7"
"TX2010015","GASTON WSC","Region 6","Texas","Community water system","1,788","-","-","16","6","6"
"TX0570015","CITY OF RICHARDSON","Region 6","Texas","Community water system","102,460","-","-","43","0","8"
"TX1820010","SANTO SUD","Region 6","Texas","Community water system","2,691","-","-","21","4","7"
"TX1010919","CYPRESS FOREST PUD","Region 6","Texas","Community water system","6,387","-","-","20","2","7"
"TX1080029","NORTH ALAMO WSC","Region 6","Texas","Community water system","127,824","-","-","128","27","17"
"TX1780052","NUECES WSC","Region 6","Texas","Community water system","2,514","-","-","25","16","6"
"TX1460037","CITY OF DAYTON LAKES","Region 6","Texas","Community water system","85","-","-","10","28","4"
"TX0610023","TOWN OF FLOWER MOUND","Region 6","Texas","Community water system","68,609","-","-","28","6","8"
"TX0610085","STONEBRIDGE WSC","Region 6","Texas","Community water system","38","-","-","12","1","7"
"TX1480002","DARROUZETT MUNICIPAL WATER SYSTEM","Region 6","Texas","Community water system","350","-","-","8","81","9"
"TX2270038","TRAVIS COUNTY WCID POINT VENTURE","Region 6","Texas","Community water system","1,765","-","-","8","16","11"
"TX2200199","TRA TARRANT COUNTY WATER PROJECT","Region 6","Texas","Community water system","0","-","-","36","3","14"
"TX2160001","CITY OF STERLING CITY","Region 6","Texas","Community water system","888","-","-","21","0","8"
"TX0250017","MAY WSC","Region 6","Texas","Community water system","369","-","-","12","3","5"
"TX1260008","CITY OF KEENE","Region 6","Texas","Community water system","6,426","-","-","59","12","9"
"TX0700033","ROCKETT SUD","Region 6","Texas","Community water system","37,023","-","-","80","12","7"
"TX0790324","CINCO MUD 8","Region 6","Texas","Community water system","4,632","-","-","4","0","7"
"TX0370028","CITY OF NEW SUMMERFIELD","Region 6","Texas","Community water system","1,105","-","-","13","40","8"
"TX2060003","NORTH SAN SABA WSC","Region 6","Texas","Community water system","891","-","-","19","114","7"
"TX0130016","SOUTH TEXAS CHILDRENS HOME","Region 6","Texas","Community water system","125","-","-","10","3","7"
"TX0280001","CITY OF LOCKHART","Region 6","Texas","Community water system","13,305","-","-","32","1","5"
"TX0120004","BAYLOR WSC","Region 6","Texas","Community water system","1,758","-","-","28","18","7"
"TX2390002","CITY OF BURTON","Region 6","Texas","Community water system","300","-","-","16","21","5"
"TX0370004","CITY OF WELLS","Region 6","Texas","Community water system","769","-","-","10","10","7"
"TX1810186","ORANGEFIELD WSC","Region 6","Texas","Community water system","4,915","-","-","16","7","6"
"TX0190002","CITY OF HOOKS","Region 6","Texas","Community water system","2,970","-","-","11","3","7"
"TX0190007","CITY OF MAUD","Region 6","Texas","Community water system","1,051","-","-","9","13","8"
"TX1660018","ALCOA RAW WATER SOURCE","Region 6","Texas","Community water system","0","-","-","17","0","1"
"TX1380003","CITY OF MUNDAY","Region 6","Texas","Community water system","1,300","-","-","14","28","6"
"TX2000001","CITY OF BALLINGER","Region 6","Texas","Community water system","3,767","-","-","20","56","12"
"TX0930006","GRASSY CREEK MOBILE HOME PARK","Region 6","Texas","Community water system","180","-","-","8","9","5"
"TX2340009","EDOM WSC","Region 6","Texas","Community water system","1,443","-","-","19","0","6"
"TX0260049","CROSS COUNTY WSC WATERLINE","Region 6","Texas","Community water system","0","-","-","9","4","0"
"TX2490010","CITY OF PARADISE","Region 6","Texas","Community water system","600","-","-","7","43","6"
"TX1890011","CANDELARIA WSC","Region 6","Texas","Community water system","84","-","-","9","223","7"
"TX1530004","CITY OF NEW HOME","Region 6","Texas","Community water system","334","-","-","12","130","11"
"TX1050062","MOUNTAIN CITY OAKS WATER SYSTEM","Region 6","Texas","Community water system","640","-","-","9","4","6"
"TX1500015","CITY OF HORSESHOE BAY","Region 6","Texas","Community water system","8,041","-","-","26","19","10"
"TX2140006","CITY OF LA GRULLA","Region 6","Texas","Community water system","7,572","-","-","17","67","13"
"TX1670009","NEW HORIZONS RANCH & CENTER","Region 6","Texas","Community water system","150","-","-","10","77","11"
"TX0360074","BAY PLACE SUBDIVISION","Region 6","Texas","Community water system","126","-","-","6","2","7"
"TX1011430","HARRIS COUNTY MUD 157","Region 6","Texas","Community water system","10,956","-","-","36","2","7"
"TX0790446","FORT BEND COUNTY MUD 123","Region 6","Texas","Community water system","4,128","-","-","4","0","3"
"TX0840044","BOLIVAR PENINSULA SUD","Region 6","Texas","Community water system","12,924","-","-","41","21","5"
"TX1870002","CITY OF LIVINGSTON","Region 6","Texas","Community water system","12,726","-","-","30","3","6"
"TX1430002","CITY OF MOULTON","Region 6","Texas","Community water system","886","-","-","15","24","6"
"TX0420001","CITY OF COLEMAN","Region 6","Texas","Community water system","4,709","-","-","15","11","12"
"TX1150001","DELL CITY","Region 6","Texas","Community water system","405","-","-","6","32","10"
"TX1980001","CITY OF BREMOND","Region 6","Texas","Community water system","929","-","-","18","2","5"
"TX0150256","LITTLE JOES ICE HOUSE & TRAILER PARK","Region 6","Texas","Community water system","106","-","-","8","3","5"
"TX0580011","CITY OF ACKERLY","Region 6","Texas","Community water system","248","-","-","15","59","9"
"TX2510001","CITY OF DENVER CITY","Region 6","Texas","Community water system","4,636","-","-","36","14","9"
"TX1700690","DEL LAGO ESTATES WSC","Region 6","Texas","Community water system","189","-","-","11","6","5"
"TX1160005","CITY OF WOLFE CITY","Region 6","Texas","Community water system","1,420","-","-","17","140","17"
"TX2400043","LOS BOTINES CAFE","Region 6","Texas","Community water system","54","-","-","3","220","0"
"TX2180001","CITY OF SONORA","Region 6","Texas","Community water system","3,027","-","-","37","12","9"
"TX1050137","HAYS COUNTY WCID 1","Region 6","Texas","Community water system","2,505","-","-","5","2","4"
"TX1500011","LCRA TOW WATER SYSTEM","Region 6","Texas","Community water system","120","-","-","9","94","5"
"TX0270018","LCRA BONANZA BEACH","Region 6","Texas","Community water system","171","-","-","13","50","5"
"TX1500117","RIO VISTA RESORT","Region 6","Texas","Community water system","150","-","-","10","6","10"
"TX1880002","BUSHLAND WSC","Region 6","Texas","Community water system","220","-","-","8","4","8"
"TX2130001","CITY OF GLEN ROSE","Region 6","Texas","Community water system","2,539","-","-","40","12","10"
"TX0490003","CITY OF LINDSAY","Region 6","Texas","Community water system","1,275","-","-","17","13","8"
"TX1010631","POSTWOOD MUD","Region 6","Texas","Community water system","3,747","-","-","9","2","7"
"TX2270220","NAMELESS HOLLOW CONDOMINIUMS","Region 6","Texas","Community water system","210","-","-","11","45","5"
"TX1010719","HARRIS COUNTY MUD 50","Region 6","Texas","Community water system","4,173","-","-","22","17","7"
"TX0360065","OLSEN ESTATES WATER SYSTEM","Region 6","Texas","Community water system","162","-","-","8","40","8"
"TX0460036","CITY OF NEW BRAUNFELS OAKVIEW SUBDIVISIO","Region 6","Texas","Community water system","216","-","-","11","1","7"
"TX0570032","CITY OF BALCH SPRINGS","Region 6","Texas","Community water system","23,500","-","-","23","16","9"
"TX1020004","CITY OF HALLSVILLE","Region 6","Texas","Community water system","3,577","-","-","28","9","7"
"TX1070121","CITY OF LOG CABIN","Region 6","Texas","Community water system","714","-","-","13","14","5"
"TX0150568","CORDOBA APARTMENT HOMES","Region 6","Texas","Community water system","780","-","-","3","0","0"
"TX0570016","CITY OF SEAGOVILLE","Region 6","Texas","Community water system","15,240","-","-","15","24","8"
"TX1820005","CITY OF STRAWN","Region 6","Texas","Community water system","739","-","-","13","24","13"
"TX1700097","STANLEY LAKE MUD","Region 6","Texas","Community water system","3,783","-","-","24","6","8"
"TX0310027","CITY OF PALM VALLEY","Region 6","Texas","Community water system","1,299","-","-","6","12","8"
"TX1500004","KINGSLAND WSC COMANCHE RANCHERIAS","Region 6","Texas","Community water system","330","-","-","16","4","5"
"TX1500012","KINGSLAND WSC","Region 6","Texas","Community water system","9,798","-","-","32","15","13"
"TX0790345","SIENNA PLANTATION MUD 2","Region 6","Texas","Community water system","4,785","-","-","5","3","8"
"TX1010430","CYPRESS CREEK UTILITY DISTRICT","Region 6","Texas","Community water system","3,012","-","-","15","4","6"
"TX1011049","OAKLAND VILLAGE MOBILE HOME COMMUN","Region 6","Texas","Community water system","150","-","-","6","19","8"
"TX0360027","WOODLAND ACRES SUBDIVISION","Region 6","Texas","Community water system","729","-","-","15","51","8"
"TX1011832","FIVE OAKS MOBILE HOME SUBDIVISION","Region 6","Texas","Community water system","741","-","-","9","18","8"
"TX1011493","MAPLE LEAF MOBILE HOME SUBDIVISION","Region 6","Texas","Community water system","705","-","-","8","17","8"
"TX1013429","CENTRAL HARRIS COUNTY REGIONAL WATER AUT","Region 6","Texas","Community water system","0","-","-","3","0","2"
"TX0200323","BLUE SAGE GARDENS SUBDIVISION","Region 6","Texas","Community water system","117","-","-","5","0","8"
"TX0200624","STONERIDGE LAKE SUBDIVISION","Region 6","Texas","Community water system","129","-","-","6","19","5"
"TX0200036","ROSHARON TOWNSHIP","Region 6","Texas","Community water system","252","-","-","13","15","7"
"TX0200053","SNUG HARBOR SUBDIVISION","Region 6","Texas","Community water system","99","-","-","5","2","7"
"TX0200058","RIVERSIDE ESTATES","Region 6","Texas","Community water system","144","-","-","5","6","7"
"TX0200083","WILCO WATER CO","Region 6","Texas","Community water system","129","-","-","12","4","8"
"TX0200108","RYAN LONG SUBDIVISION 2 WATER SYSTEM","Region 6","Texas","Community water system","25","-","-","6","0","7"
"TX0200604","COLONY TRAILS SUBDIVISION","Region 6","Texas","Community water system","147","-","-","6","6","5"
"TX0200432","MARK V ESTATES","Region 6","Texas","Community water system","291","-","-","11","17","8"
"TX0200360","GRASSLANDS","Region 6","Texas","Community water system","495","-","-","10","20","6"
"TX0200346","ROSHARON ROAD ESTATES SUBDIVISION","Region 6","Texas","Community water system","226","-","-","10","8","7"
"TX0200338","BERNARD OAKS SUBDIVISION","Region 6","Texas","Community water system","207","-","-","9","2","7"
"TX0200335","SANDY MEADOW ESTATES SUBDIVISION","Region 6","Texas","Community water system","226","-","-","10","24","7"
"TX0200325","BRANDI ESTATES","Region 6","Texas","Community water system","93","-","-","6","0","7"
"TX0200324","COLONY COVE SUBDIVISION WATER SYSTEM","Region 6","Texas","Community water system","144","-","-","7","0","8"
"TX0200275","CORONADO COUNTRY","Region 6","Texas","Community water system","108","-","-","9","1","8"
"TX0200274","COUNTRY ACRE ESTATES","Region 6","Texas","Community water system","249","-","-","9","0","8"
"TX0200273","COUNTRY MEADOWS","Region 6","Texas","Community water system","117","-","-","8","0","7"
"TX0790425","723 UTILITY","Region 6","Texas","Community water system","180","-","-","10","4","5"
"TX0790504","TEJAS LAKES SUBDIVISION","Region 6","Texas","Community water system","147","-","-","8","1","1"
"TX0200245","BEECHWOOD SUBDIVISION","Region 6","Texas","Community water system","231","-","-","9","2","8"
"TX0790013","TELEVIEW TERRACE SUBDIVISION","Region 6","Texas","Community water system","195","-","-","10","22","6"
"TX0200370","WOLF GLEN WATER SYSTEM","Region 6","Texas","Community water system","78","-","-","8","6","8"
"TX0200244","ANGLE ACRES WATER SYSTEM","Region 6","Texas","Community water system","114","-","-","6","2","8"
"TX0200185","DEMI JOHN PLACE WATER SYSTEM","Region 6","Texas","Community water system","255","-","-","12","10","7"
"TX0200410","BRIAR MEADOWS","Region 6","Texas","Community water system","108","-","-","5","0","8"
"TX2210022","STEAMBOAT MOUNTAIN WSC","Region 6","Texas","Community water system","5,859","-","-","39","12","6"
"TX1011809","HARRIS COUNTY MUD 189","Region 6","Texas","Community water system","6,480","-","-","29","23","7"
"TX1011462","HARRIS COUNTY MUD 49","Region 6","Texas","Community water system","7,173","-","-","16","4","5"
"TX1010903","HARRIS COUNTY MUD 46","Region 6","Texas","Community water system","3,609","-","-","14","2","5"
"TX2120099","WRIGHT CITY WSC 2","Region 6","Texas","Community water system","1,920","-","-","12","24","7"
"TX2120027","WRIGHT CITY WSC 1","Region 6","Texas","Community water system","1,242","-","-","12","22","6"
"TX1010317","HARRIS COUNTY WCID 114","Region 6","Texas","Community water system","5,427","-","-","31","2","7"
"TX0710018","EL PASO COUNTY WCID 4 FABENS","Region 6","Texas","Community water system","8,100","-","-","30","4","10"
"TX2490064","HIDEAWAY BAY LAKE SHORES WSC","Region 6","Texas","Community water system","159","-","-","4","6","1"
"TX1860026","PECOS COUNTY WCID 1","Region 6","Texas","Community water system","3,174","-","-","19","1","9"
"TX2030007","SAN AUGUSTINE RURAL WSC","Region 6","Texas","Community water system","1,356","-","-","20","36","7"
"TX1700770","MONTGOMERY COUNTY MUD 115","Region 6","Texas","Community water system","3,201","-","-","4","0","2"
"TX1050075","RADIANCE WSC","Region 6","Texas","Community water system","105","-","-","7","19","5"
"TX1013385","HARRIS COUNTY MUD 287","Region 6","Texas","Community water system","2,604","-","-","4","0","2"
"TX2460120","WILLIAMSON TRAVIS COUNTY MUD 1","Region 6","Texas","Community water system","5,769","-","-","4","15","6"
"TX1010172","INVERNESS FOREST IMPROVEMENT DISTRICT","Region 6","Texas","Community water system","2,196","-","-","14","4","7"
"TX2200060","CITY OF LAKE WORTH","Region 6","Texas","Community water system","4,780","-","-","24","2","8"
"TX0310031","EAST RIO HONDO WSC ARROYO CITY","Region 6","Texas","Community water system","1,821","-","-","13","33","12"
"TX1012740","HARRIS COUNTY MUD 230","Region 6","Texas","Community water system","6,498","-","-","14","2","6"
"TX0340003","CITY OF HUGHES SPRINGS","Region 6","Texas","Community water system","2,706","-","-","11","1","7"
"TX0710071","VINTON MOBILE HOME PARK","Region 6","Texas","Community water system","108","-","-","8","4","10"
"TX0030019","CENTRAL WCID OF ANGELINA COUNTY","Region 6","Texas","Community water system","5,945","-","-","22","10","7"
"TX2360058","TRA HUNTSVILLE REGIONAL WATER SUPPLY","Region 6","Texas","Community water system","0","-","-","9","11","13"
"TX1100010","CITY OF SMYER","Region 6","Texas","Community water system","474","-","-","14","118","10"
"TX1011824","HARRIS COUNTY MUD 183","Region 6","Texas","Community water system","3,999","-","-","19","2","7"
"TX1010127","FOUNTAINVIEW SUBDIVISION","Region 6","Texas","Community water system","2,769","-","-","18","11","5"
"TX2270258","HILL OAKS MOBILE ESTATES","Region 6","Texas","Community water system","168","-","-","7","2","5"
"TX1012285","HARRIS COUNTY MUD 62","Region 6","Texas","Community water system","1,395","-","-","4","0","7"
"TX1630008","MEDINA COUNTY WCID 2","Region 6","Texas","Community water system","741","-","-","9","3","6"
"TX1440006","LINCOLN WSC","Region 6","Texas","Community water system","765","-","-","13","21","6"
"TX1260133","FRED MITCHELL MHP","Region 6","Texas","Community water system","57","-","-","11","1","1"
"TX1020018","NORTH HARRISON WSC","Region 6","Texas","Community water system","1,491","-","-","16","10","7"
"TX1330144","GENERIS WATER WORKS","Region 6","Texas","Community water system","243","-","-","9","21","5"
"TX1010429","CNP UTILITY DISTRICT","Region 6","Texas","Community water system","14,667","-","-","31","1","5"
"TX1070190","WEST CEDAR CREEK MUD","Region 6","Texas","Community water system","18,168","-","-","27","23","15"
"TX2340010","FRUITVALE WSC","Region 6","Texas","Community water system","3,435","-","-","44","3","7"
"TX0740024","GOBER MUD","Region 6","Texas","Community water system","426","-","-","10","15","8"
"TX1230021","WEST JEFFERSON COUNTY MWD","Region 6","Texas","Community water system","7,754","-","-","21","16","12"
"TX1460094","WOODCREEK SUBDIVISION SEC I","Region 6","Texas","Community water system","48","-","-","5","19","7"
"TX1460099","WOODCREEK SUBDIVISION SEC II","Region 6","Texas","Community water system","120","-","-","6","19","8"
"TX1740011","ETOILE WSC","Region 6","Texas","Community water system","1,971","-","-","20","21","7"
"TX1630034","BENTON CITY WSC","Region 6","Texas","Community water system","17,292","-","-","43","30","9"
"TX0850001","CITY OF POST","Region 6","Texas","Community water system","5,376","-","-","24","19","11"
"TX1290023","ROSE HILL SUD","Region 6","Texas","Community water system","4,512","-","-","21","3","6"
"TX1700328","CANEY CREEK UTILITY","Region 6","Texas","Community water system","141","-","-","9","5","7"
"TX1011252","FOREST HILLS MUD","Region 6","Texas","Community water system","2,268","-","-","12","2","6"
"TX1700334","RAYFORD ROAD MUD","Region 6","Texas","Community water system","11,151","-","-","26","0","7"
"TX1050019","GOFORTH SUD","Region 6","Texas","Community water system","15,612","-","-","39","11","8"
"TX0410001","CITY OF BRONTE","Region 6","Texas","Community water system","999","-","-","27","3","11"
"TX1010687","ENCANTO REAL UTILITY DISTRICT","Region 6","Texas","Community water system","1,506","-","-","10","4","8"
"TX2360003","CITY OF NEW WAVERLY","Region 6","Texas","Community water system","1,527","-","-","10","5","7"
"TX0130018","BLUEBERRY HILLS WATERWORKS","Region 6","Texas","Community water system","315","-","-","41","64","6"
"TX0910064","SOUTH GRAYSON SUD","Region 6","Texas","Community water system","4,314","-","-","43","0","5"
"TX1700008","CHATEAU WOODS MUD","Region 6","Texas","Community water system","2,271","-","-","21","4","8"
"TX1110006","MOORELAND WATER COMPANY","Region 6","Texas","Community water system","405","-","-","12","140","7"
"TX0070017","CITY OF CHRISTINE","Region 6","Texas","Community water system","436","-","-","12","7","7"
"TX0610191","CREEKSIDE WATER SYSTEM","Region 6","Texas","Community water system","1,752","-","-","11","9","6"
"TX0200018","TOWN OF HOLIDAY LAKES","Region 6","Texas","Community water system","1,005","-","-","18","18","5"
"TX0290071","LA SALLE WCID 1-A","Region 6","Texas","Community water system","201","-","-","10","8","2"
"TX2500008","NEW HOPE SUD","Region 6","Texas","Community water system","2,472","-","-","16","4","7"
"TX1870055","OAK TERRACE ESTATES WATER SYSTEM","Region 6","Texas","Community water system","345","-","-","9","181","5"
"TX2200105","FRIENDLY OAKS WSC","Region 6","Texas","Community water system","120","-","-","8","12","8"
"TX1010140","NORTH PINES MHP","Region 6","Texas","Community water system","364","-","-","5","26","5"
"TX0790478","FORT BEND COUNTY MUD 185","Region 6","Texas","Community water system","1,761","-","-","11","1","2"
"TX1870018","R C WSC","Region 6","Texas","Community water system","220","-","-","9","4","7"
"TX0990002","CITY OF QUANAH","Region 6","Texas","Community water system","2,641","-","-","5","20","6"
"TX2270039","MARBRIDGE FOUNDATION","Region 6","Texas","Community water system","300","-","-","21","11","6"
"TX1370034","ESCONDIDO CREEK WATER SYSTEM","Region 6","Texas","Community water system","117","-","-","6","10","7"
"TX0460239","GBRA WESTERN CANYON WATER SUPPLY","Region 6","Texas","Community water system","0","-","-","19","42","6"
"TX0460208","GBRA LOMAS WATER CO COMAL TRACE","Region 6","Texas","Community water system","699","-","-","14","5","5"
"TX2120104","STALLION LAKE RANCH","Region 6","Texas","Community water system","231","-","-","9","1","4"
"TX2300026","ROSEWOOD WATER SYSTEM","Region 6","Texas","Community water system","417","-","-","16","7","6"
"TX2120034","MOUNT SYLVAN WATER SYSTEM","Region 6","Texas","Community water system","744","-","-","23","13","7"
"TX2300021","COUNTRY CLUB ESTATES","Region 6","Texas","Community water system","102","-","-","8","11","6"
"TX2300020","FRIENDSHIP WATER SYSTEM","Region 6","Texas","Community water system","288","-","-","8","4","6"
"TX2120081","GARDEN VALLEY RESORT","Region 6","Texas","Community water system","171","-","-","10","2","5"
"TX1070176","CAPE TRANQUILITY SYSTEM","Region 6","Texas","Community water system","204","-","-","9","3","7"
"TX0920031","GARDEN ACRES SUBDIVISION","Region 6","Texas","Community water system","222","-","-","9","7","8"
"TX1011746","NORTHWEST HARRIS COUNTY MUD 23","Region 6","Texas","Community water system","3,528","-","-","14","5","8"
"TX2010018","SOUTHERN UTILITIES LAIRD HILL","Region 6","Texas","Community water system","441","-","-","10","1","5"
"TX2120063","SOUTHERN UTILITIES","Region 6","Texas","Community water system","59,154","-","-","168","5","6"
"TX1010056","CLEAR LAKE CITY WATER AUTHORITY","Region 6","Texas","Community water system","85,636","-","-","64","1","7"
"TX1011690","HARRIS COUNTY MUD 70","Region 6","Texas","Community water system","5,787","-","-","20","5","8"
"TX2220002","TERRELL COUNTY WCID 1","Region 6","Texas","Community water system","850","-","-","45","20","9"
"TX0140020","OENAVILLE & BELFALLS WSC","Region 6","Texas","Community water system","627","-","-","12","3","5"
"TX1290050","FOUR POST COMMUNITY WATER SYSTEM","Region 6","Texas","Community water system","66","-","-","5","406","0"
"TX1012972","HARRIS COUNTY MUD 221","Region 6","Texas","Community water system","4,803","-","-","14","0","6"
"TX0710010","PONDEROSA AND WESTERN VILLAGE WSC","Region 6","Texas","Community water system","870","-","-","11","38","8"
"TX1550029","H & H WSC","Region 6","Texas","Community water system","1,617","-","-","13","1","5"
"TX1820004","PALO PINTO WSC","Region 6","Texas","Community water system","424","-","-","9","6","6"
"TX1090005","CITY OF MOUNT CALM","Region 6","Texas","Community water system","326","-","-","5","9","6"
"TX1120011","BRINKER WSC","Region 6","Texas","Community water system","2,508","-","-","22","4","8"
"TX0810022","DONIE WATER WORKS","Region 6","Texas","Community water system","250","-","-","9","2","5"
"TX1730003","FLOMOT WATER ASSOCIATION","Region 6","Texas","Community water system","60","-","-","8","251","8"
"TX0370021","GUM CREEK WSC","Region 6","Texas","Community water system","1,359","-","-","11","0","4"
"TX0450001","CITY OF COLUMBUS","Region 6","Texas","Community water system","3,660","-","-","25","4","6"
"TX0490020","PIONEER VALLEY WATER CO","Region 6","Texas","Community water system","804","-","-","13","14","9"
"TX1610024","ELDORADO WATER","Region 6","Texas","Community water system","180","-","-","8","9","6"
"TX1690011","OAK SHORES WATER SYSTEM","Region 6","Texas","Community water system","228","-","-","10","9","7"
"TX1690004","MONTAGUE WATER SYSTEM","Region 6","Texas","Community water system","513","-","-","27","18","6"
"TX0610094","TERRACED ACRES WSC","Region 6","Texas","Community water system","84","-","-","9","23","6"
"TX1260022","CITY OF RIO VISTA","Region 6","Texas","Community water system","873","-","-","16","6","7"
"TX1010884","NORTHWEST HARRIS COUNTY MUD 5","Region 6","Texas","Community water system","13,407","-","-","40","6","7"
"TX1710002","CITY OF SUNRAY","Region 6","Texas","Community water system","1,950","-","-","18","2","8"
"TX1090036","CEDAR CREST COLONY WSC","Region 6","Texas","Community water system","177","-","-","10","2","5"
"TX0430037","BEAR CREEK SUD","Region 6","Texas","Community water system","6,126","-","-","21","2","7"
"TX1330092","BUMBLEBEE HILLS","Region 6","Texas","Community water system","234","-","-","9","4","6"
"TX2460128","FERN BLUFF MUD","Region 6","Texas","Community water system","5,691","-","-","10","1","6"
"TX1290018","LAWRENCE WSC","Region 6","Texas","Community water system","819","-","-","8","24","8"
"TX1840033","ECHO VALLEY WSC","Region 6","Texas","Community water system","60","-","-","11","10","7"
"TX1011833","CASTLEWOOD MUD","Region 6","Texas","Community water system","2,457","-","-","13","0","6"
"TX0840021","GALVESTON COUNTY MUD 12","Region 6","Texas","Community water system","4,542","-","-","13","6","8"
"TX1012229","HARRIS COUNTY MUD 127","Region 6","Texas","Community water system","5,147","-","-","16","5","7"
"TX1240001","JIM HOGG COUNTY WCID 2","Region 6","Texas","Community water system","5,010","-","-","23","89","10"
"TX1700225","CONROE BAY WATER SEWER SUPPLY","Region 6","Texas","Community water system","297","-","-","9","3","6"
"TX1630020","EAST MEDINA COUNTY SUD UNIT 2","Region 6","Texas","Community water system","2,130","-","-","12","1","7"
"TX1630030","EAST MEDINA COUNTY SUD UNIT 3","Region 6","Texas","Community water system","1,122","-","-","6","2","7"
"TX1630010","EAST MEDINA COUNTY SUD UNIT 1","Region 6","Texas","Community water system","4,956","-","-","9","0","7"
"TX1290015","GASTONIA SCURRY SUD","Region 6","Texas","Community water system","8,460","-","-","18","5","7"
"TX2050003","CITY OF MATHIS","Region 6","Texas","Community water system","5,037","-","-","16","20","12"
"TX1470007","FARRAR WSC","Region 6","Texas","Community water system","78","-","-","8","241","5"
"TX1011982","HARRIS COUNTY MUD 188","Region 6","Texas","Community water system","8,244","-","-","14","2","5"
"TX0570082","D BAR B MOBILE HOME RANCH","Region 6","Texas","Community water system","219","-","-","10","10","7"
"TX0030026","M & M WSC","Region 6","Texas","Community water system","3,189","-","-","21","5","6"
"TX1011296","HARRIS COUNTY MUD 149","Region 6","Texas","Community water system","3,675","-","-","19","2","7"
"TX0400001","CITY OF MORTON","Region 6","Texas","Community water system","2,025","-","-","25","95","11"
"TX0570056","CITY OF ROWLETT","Region 6","Texas","Community water system","58,407","-","-","34","2","8"
"TX1390010","M J C WSC","Region 6","Texas","Community water system","942","-","-","16","27","6"
"TX2270012","LAKEWAY MUD","Region 6","Texas","Community water system","10,673","-","-","34","4","12"
"TX1610004","CITY OF PALACIOS","Region 6","Texas","Community water system","5,601","-","-","26","17","7"
"TX1012848","NORTHWEST HARRIS COUNTY MUD 36","Region 6","Texas","Community water system","2,163","-","-","26","7","5"
"TX0290004","CITY OF SEADRIFT","Region 6","Texas","Community water system","1,451","-","-","18","13","8"
"TX2460139","VISTA OAKS MUD","Region 6","Texas","Community water system","2,703","-","-","4","10","6"
"TX2140007","CITY OF ROMA","Region 6","Texas","Community water system","18,903","-","-","37","27","13"
"TX1013303","WEST HARRIS COUNTY REGIONAL WATER AUTHOR","Region 6","Texas","Community water system","0","-","-","14","3","2"
"TX2420002","WHEELER MUNICIPAL WATER SYSTEM","Region 6","Texas","Community water system","1,651","-","-","21","45","7"
"TX0950059","LOMA ALTA WSC","Region 6","Texas","Community water system","93","-","-","9","9","9"
"TX0340004","CITY OF LINDEN","Region 6","Texas","Community water system","2,090","-","-","32","32","6"
"TX0510001","CITY OF PADUCAH","Region 6","Texas","Community water system","1,186","-","-","20","45","7"
"TX1700539","HILLGREEN SUBDIVISION WATER CO","Region 6","Texas","Community water system","159","-","-","6","10","5"
"TX0260019","APACHE HILLS","Region 6","Texas","Community water system","141","-","-","9","11","6"
"TX1700185","RIVER CLUB WATER","Region 6","Texas","Community water system","297","-","-","14","20","7"
"TX2360078","WILDWOOD SHORES","Region 6","Texas","Community water system","381","-","-","15","18","7"
"TX1700148","LOCH NESS COVE SUBDIVISION WATER SYSTEM","Region 6","Texas","Community water system","243","-","-","8","13","5"
"TX0260032","WHISPERING WOODS","Region 6","Texas","Community water system","39","-","-","6","10","5"
"TX0210039","BENCHLEY OAKS SUBDIVISION","Region 6","Texas","Community water system","420","-","-","9","22","5"
"TX0360126","OAKS AT HOUSTON POINT","Region 6","Texas","Community water system","45","-","-","9","5","2"
"TX1700481","WOODHAVEN ESTATES","Region 6","Texas","Community water system","138","-","-","11","12","5"
"TX0360028","BAYRIDGE SUBDIVISION WATER SYSTEM","Region 6","Texas","Community water system","243","-","-","8","13","6"
"TX1700187","ALLENDALE WATER SYSTEM","Region 6","Texas","Community water system","138","-","-","9","8","7"
"TX1980017","OAK FOREST LAKEWAY MANOR","Region 6","Texas","Community water system","150","-","-","8","24","5"
"TX0260010","LAKEVIEW N MARSHALL OAKS SOMMERVILLE PLA","Region 6","Texas","Community water system","108","-","-","8","10","5"
